,Unnamed: 0,id,public_metrics,text,likecount,author_id,created_at,edit_history_tweet_ids
441,441,1579253396288069632,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@ASAPJJay @shakeshack What kind of long John silvers bull shit is this,0,,,
442,442,1579253389544022016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@lessin @shakeshack @DoorDash Just the shack.,0,,,
443,443,1579253084400025600,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@shakeshack https://t.co/YcccDt52J8,0,,,
444,444,1579252819722637314,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 13, 'quote_count': 0}",The fact that @shakeshack on @DoorDash does not deliver shakes is a real shocker and bummer,13,,,
445,445,1579252774625480704,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Peep the difference @shakeshack https://t.co/ZV5sK0fOxB,2,,,
446,446,1579252588822032384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@jljcolorado @shakeshack @shakeshack also uses @rgfenvgroup Reme Halo 🙄,0,,,
447,447,1579252563278725121,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Some say that I have the worst luck when it comes to getting food delivered. This @shakeshack  experience tops them all,0,,,
448,448,1579248207460110337,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Hi my new Denver name is Ejama and I like it. @shakeshack never disappoints. 😎 https://t.co/2Y6nroVMCU,4,,,
449,449,1579247526490046464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",When are you bringing back the truffle burger and the fries @shakeshack 😌😌😌,0,,,
450,450,1579243506534871040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@jljcolorado @shakeshack You’re being a weirdo, dude.",0,,,
451,451,1579239738481180672,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}","My first time experiencing a @shakeshack Shack Burger. I decided to get a Concord Grape Punch to go with it. Thought about visiting the one next to Funko Hollywood a couple times, but never did it. Pretty cool that the tables are made from old bowling alley lanes. #ShakeShack https://t.co/5cC1hm9DjD",9,,,
452,452,1579237913631821825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack on my Kids dont let me see U https://t.co/m9ZxdTjETm,0,,,
453,453,1579237380095381504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",When @shakeshack doesn’t have dog treat 😩,0,,,
454,454,1579235403705745409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Pauly0x @NotLarvaLabs @RaytheonDefense @shakeshack oh cool,0,,,
455,455,1579232232287371264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hey @shakeshack what’s going on with your app??,0,,,
456,456,1579231931266633729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack hit it out of the ballpark with this one.  The spicy bacon chicken hot ones with the hot ones cheese fries was the best meal I’ve had this week.  Perfect level of spicy.,0,,,
457,457,1579226872881516544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@jljcolorado @shakeshack Run...,0,,,
458,458,1579220391297703937,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@jadue1_por @jljcolorado @shakeshack Que verguenza ajena que alguien que se dice x Jadue hable tales tonterias. 🙄,0,,,
459,459,1579215427342696448,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@ELarcinese @jljcolorado @shakeshack I had the same experience at the Westin Wall Centre in Richmond B.C. (Vancouver) in July this year. I was so shocked I could not believe the reading. The worst I’ve ever seen anywhere. ‘Was accurate I’m afraid. I wore a mask in the hotel room. Do better @Westin! https://t.co/seLw8EIWzX,2,,,
460,460,1579213818734858240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @ShakeShack in Westport, CT https://t.co/FdCVRmS6KD",0,,,
461,461,1579211817376587776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack needs to start catering to adults with these happy meal ass burgers,0,,,
462,462,1579208526081445888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",I’ve read a lot of scary books lately! I don’t drink coffee but just had a pumpkin patch shake from @shakeshack and it was delicious! #GetSpookyWithAlane @AlaneAdamsBooks #bingo https://t.co/kY9gUrs8CD,5,,,
463,463,1579208441314168832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack PLS COME TO MISSISSIPPI IM BEGGING,0,,,
464,464,1579205808298291200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Javier__CB @shakeshack Of course, es lo que cenamos anoche de hecho!",1,,,
465,465,1579205039306207233,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@shakeshack i ordered over an hour ago and now i will be late for work because they lost my ticket and the food hasn’t come out wtf,0,,,
466,466,1579199310893576192,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@victorianoi Prueba las hamburguesas y, sobre todo, las patatas de @shakeshack.",0,,,
467,467,1579198201546309634,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@thepointsguy The $10 food credit from Amex Gold in which I think I may use elsewhere but always end up using at @shakeshack No regrets.,2,,,
468,468,1579184554333855744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Finally. @BrooklynBrewery in the #PNW. Thanks @shakeshack! https://t.co/vjE9DuUg34,2,,,
469,469,1579179831740477441,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@ded__kat @Pauly0x @NotLarvaLabs @RaytheonDefense @shakeshack 🤌🤌🤌,2,,,
470,470,1579172648487366656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",One of the best burgers I’ve had period @shakeshack,2,,,
471,471,1579170940201488384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Pauly0x @NotLarvaLabs @RaytheonDefense @shakeshack Thank you &amp; your fam for helpin’ me figure somethin’ out. 🤔 Be well https://t.co/iNjvnB3NL6,1,,,
472,472,1579166679099408385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@Pauly0x @NotLarvaLabs @RaytheonDefense @shakeshack @shakeshack knows where it’s at💫 and the chili 🌶 w/burger 🍔 keeps the team going💫,2,,,
473,473,1579165634826424320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@kellylaha @hotonesgameshow @shakeshack https://t.co/yv1yrCnGAo,0,,,
474,474,1579164204937846784,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@bitpixi @NotLarvaLabs @RaytheonDefense @shakeshack You will have nothing and like it.,1,,,
475,475,1579163610915688448,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@kcmast3rpiece @hotonesgameshow @shakeshack https://t.co/EK4zP67UAq,0,,,
476,476,1579162740039352321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@bitpixi @NotLarvaLabs @RaytheonDefense @shakeshack https://t.co/k9Q0j0V96Q,0,,,
477,477,1579162504076271616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@bitpixi @NotLarvaLabs @RaytheonDefense @shakeshack Checks out.,0,,,
478,478,1579160707395772417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@bitpixi @NotLarvaLabs @RaytheonDefense @shakeshack Clearly you have never been to Shake Shack,1,,,
479,479,1579153664962629632,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Also managed to miss the start of Frozen the musical last night because going to a fast food place like @shakeshack Covent Garden took 55 mins to get food after placing order (was 15-20 mins max when we ordered at 6.15). Hopefully just a one off bad night for them, but not great!",1,,,
480,480,1579151823004663808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@Pauly0x @NotLarvaLabs @RaytheonDefense @shakeshack Knew it,3,,,
481,481,1579145903897993223,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@Pauly0x @NotLarvaLabs @RaytheonDefense @shakeshack Shake shack shamanism is no monke biz,2,,,
482,482,1579145328527572992,"{'retweet_count': 4, 'reply_count': 4, 'like_count': 33, 'quote_count': 0}","Guys I have a confession to make…

I actually raised a 275 million dollar seed round for @NotLarvaLabs at a 2.5 billion dollar valuation. The funding round was led by @RaytheonDefense &amp; @shakeshack.",33,,,
483,483,1579133459117006848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack why are you spending millions with an anti-Semite? @JGreenblattADL @ADL @splcenter https://t.co/twbBf7Fcoz,0,,,
484,484,1579121425721348096,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}","Keep #carnivore simple a la @SBakerMD 

Burgers are easy to find and order

4-6 patties usually gets the job done 
USA 
@innoutburger “Flying Dutchman” 
@shakeshack 
@ChickfilA 

International 
Use @googlemaps to find the best “burger” as it’s usually in the restaurant name https://t.co/eBBaSSlq3H",5,,,
485,485,1579099177589489665,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack @firstwefeast @hotonesgameshow Hello im looking for assistance here @shakeshack,0,,,
486,486,1579066763488415746,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@daniel_ree22 @shakeshack Richtig erraten!!,1,,,
487,487,1578976647218229248,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Edibles are so weird like how’d I end up sipping a @shakeshack malted perusing the vitamin aisle at cvs,3,,,
488,488,1578968657279217664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","BOGO.. (at @ShakeShack in Burbank, Calif) https://t.co/mH3fAZzP8n https://t.co/AzbKTkklSk",0,,,
489,489,1578937411261779968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack why don’t you take advantage of @metrostation’s #shakeit and do a little shhhake shack in your next ad #bigideas,0,,,
490,490,1578927620627963904,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","I ordered #ShakeShack
I was so excited to try the #HotOnes Chicken Sandwich and the #HotOnes Bacon Cheese Fries. I received both items without the #HotOnes Spicy ShackSauce. 😞

I got a refund, but that’s not the point. 

@shakeshack @firstwefeast @seanseaevans https://t.co/uF7Gp0s0xf",0,,,
491,491,1578923790490562561,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",It was a @HocusPocusMovie @shakeshack night for me &amp; the girl squad 💜,6,,,
492,492,1578911100716081152,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","My biggest takeaway was @shakeshack should be offering the spicy shack sauce year round 

the apollo hot sauce was fine https://t.co/i4gyYySfhv",3,,,
493,493,1578910117562437637,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Drinking a High Stepper by @crookedcan at @shakeshack — https://t.co/lqAZr0IdUm,1,,,
494,494,1578901375744086016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack @JonL410 Yeah it's October now.,0,,,
495,495,1578892590443040768,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",The best burgers😍 @shakeshack https://t.co/LWVzj2fmun,7,,,
496,496,1578890477851406336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Rbnsito @shakeshack MUY.,1,,,
497,497,1578889674659368961,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Unpopular opinion: muy sobrevaloradas las hamburguesas de @shakeshack https://t.co/428XTEWU8l,3,,,
498,498,1578884790455263232,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",I just dumped the hottest sauce from Hot Ones on my burger at @shakeshack god I’m so dumb my mouth is on fire 🔥,1,,,
499,499,1578882591411032064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack https://t.co/M1cqwqSaJI,0,,,
500,500,1578863819270811650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@LolliDeals §Brente123 @shakeshack,1,,,
501,501,1578863048294793216,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@millie45265416 @shakeshack This was months ago :') way before we met in person 🥲👀,1,,,
502,502,1578858891890200576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@GlamSlam4vr @shakeshack 👏👍,0,,,
503,503,1578855736008134656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@JArnoldTAMU85 The muenster stuffed fried mushroom sandwich from @shakeshack,0,,,
504,504,1578842380677320705,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",I got the new @hotonesgameshow @shakeshack burger and I have 2 takeaways. 1) Incredibly delicious. 2) Eat with eye protection. First bite I took and sauce flung off the bacon directly into my eyeball and what ensued after that I wish upon NOBODY (except Aaron Rodgers),1,,,
505,505,1578837429301432321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@DangeRussWilson But what if there is a @shakeshack there?  Surely we could stop for a quick bite...?,0,,,
506,506,1578828955339329536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @ShakeShack in Bridgewater, NJ https://t.co/bos2nteZJF",0,,,
507,507,1578817252983721985,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack please bring back the truffle burger,0,,,
508,508,1578809917955538944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",WL Authorized Agent @La_Pastiche @PhxsSon81 @wstdgodz @tagniqueprints @GentBible @DSServiansky @Mark32330295 @shakeshack @arhy_only @mouseandhouse @MarkSword3 @Tmoms https://t.co/ekp0obuTtc,0,,,
509,509,1578804814724575233,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","bless up to advil, delta comfort, oj, &amp; the rockstar that is @shakeshack's breakfast sammie",1,,,
510,510,1578798972407140353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","hi @shakeshack last night i screamed for y’all during vegas pride because my girlfriend and i spent our first valentine’s day at shake shack, and today is international lesbian day so can we get a happy pride for the lesbians?! 🥺💗",3,,,
511,511,1578788485779296258,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack COME TO THE NETHERLANDS PLEASE😭😭😭😭😭😭😭😭😭😭😭,0,,,
512,512,1578777021718880256,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",OMG! a @shakeshack is coming  closer to my home!!!  God is good 😁🙌👏 #SaturdayMorning,2,,,
513,513,1578774701580902402,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Bro wtf @shakeshack https://t.co/V2mS6qyF2B,0,,,
514,514,1578764979872108547,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@minimumwageMA @shakeshack Oh wow! Hope they have it,0,,,
515,515,1578763747409399809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@kelseydangerous @shakeshack Have you heard the news about Origin and EA?,0,,,
516,516,1578740740536291328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@schmooey @shakeshack @sallysapizza @TheClamShack @peckinghouse I’m so bummed we can’t make it to the Eeeeeatscon show at Forest hills, NY today and Sunday🥺💔
My tickets and Lot parking pass are up for grab, anyone interested should please send me a dm let’s negotiate.",0,,,
517,517,1578740477721186306,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@expirationdat10 @shakeshack Check your dm,0,,,
518,518,1578731268556353536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Gatwick_Airport @shakeshack What about decency for the disabled, called a F#CKEN DRUNK because of my speech disability by Abdul from @easyjet
As it wasn't racial discrimination then @Gatwick_Airport didn't want to know anything",0,,,
519,519,1578716408380559360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Shake shack burger getting demolished … probably the best burger on earth .. @shakeshack https://t.co/zaUJWKbg7q,1,,,
520,520,1578692679374102528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@hotonesgameshow the best thing y’all could have ever done is the new hot one partnership with @shakeshack !! Put me in the show😌,1,,,
521,521,1578628393255346176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Gatwick_Airport @shakeshack @GatwickExpress @SouthernRailUK @TLRailUK https://t.co/FYxEYMIa3r,0,,,
522,522,1578628335013593088,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Gatwick_Airport @shakeshack @GatwickExpress @SouthernRailUK @TLRailUK https://t.co/bn9FN3iFYw,0,,,
523,523,1578628144336363520,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@Gatwick_Airport @shakeshack Going by train to @Gatwick_Airport to/from somewhere in Greater London? Don't get ripped-off on the @GatwickExpress SCAM, that's totally unnecessary. Use SOUTHERN @southernrailuk OR THAMESLINK @TLRailUK using Oyster/contactless. £9 single off-peak. Half the price of paper tickets https://t.co/ylNVqa5LTD",0,,,
524,524,1578617726112710656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I have been working for @Shakeshack for almost 5 years. It started off great and I loved working even picking up extra hours but for the past 2 yrs I have a hard time being happy smh I cry each day before going in. No appreciation or uplifting of the management team is crazy.,0,,,
525,525,1578613279605542912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Gatwick_Airport @shakeshack Yes, why isn't there any gluten &amp; dairy free options? All I found a couple of weeks ago was 2-3 gluten free sandwiches all with dairy so there was nothing for me whatsoever, same at Cyprus. Really poor in today's world!",0,,,
526,526,1578611179404070913,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 4, 'quote_count': 0}","Morning 👋 If you have a question about travelling through the airport, send us a tweet or DM ✈

Rise and Shack! Looking for a pre-flight bite? Check out @shakeshack in our North Terminal 🍔👍 https://t.co/qmYb8wqhzQ",4,,,
527,527,1578599735031889920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@shakeshack WHAT THE FUCK https://t.co/RIclbkyawk,1,,,
528,528,1578594911867240449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @ShakeShack in Chicago, IL https://t.co/y1eWNU0RH1",0,,,
529,529,1578592315270397953,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@shakeshack didn’t know you guys served Chinese food… third time using the shake shack app for delivery and always an issue https://t.co/p45qneXM4H,1,,,
530,530,1578580871627804672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@pickluae I went to pickl instead of @shakeshack,0,,,
531,531,1578573472120332293,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","We love @shakeshack! What do you get when you cross an #icecream, a dog, and a cow?… A milk-shake! https://t.co/Zqe8Fm7ea9 #cows #milk #hakes #dogs #cows",0,,,
532,532,1578553045583294464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack It’s okay - I don’t want anything in return. I just wish you hadn’t let the Fulton Center restaurant turn into a public toilet.,0,,,
533,533,1578545692192034816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@okaybears X @shakeshack Collab Confirmed https://t.co/uU79xtXX9P,3,,,
534,534,1578545440240173057,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","I just… really like @shakeshack 

The malts are killer and the Shack Stack puts me in a food coma.",2,,,
535,535,1578530828224630786,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I am in a @shakeshack where the custard cups are being used as water cups, and everyone looks ridiculous drinking",0,,,
536,536,1578517461720104961,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",❤️ @shakeshack https://t.co/GUDB6gml8n,8,,,
537,537,1578513707289583617,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Definitely sweating while eating the #HotOnes @shakeshack chicken sandwich,0,,,
538,538,1578511716177956864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Bruhhh @shakeshack is ROBBING niggas🙃 $41 for two sandwiches, two fries and two drinks",2,,,
539,539,1578510493542920193,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BurgerKingUK @shakeshack,0,,,
540,540,1578508204199538688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack for dinner tonight https://t.co/EQHqi7sOjR,0,,,
541,541,1578505523384963072,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@shakeshack and then when I get it, it’s the wrong order. Happened the last few times I’ve ordered. Cold and wrong food. I don’t care about refunds, but your standards are poor right now.",0,,,
542,542,1578502058541748224,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",".@shakeshack why do you have the slowest service in the worst. I wouldn’t wait this long for a steak, let alone a fast food burger.",0,,,
543,543,1578496964793991169,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@shakeshack do better…let’s use a full bun next time. https://t.co/vlPs5dyPt5,0,,,
544,544,1578495073737936896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@cryptolycan @domainplug_io @McDonalds . @McDonalds @BurgerKing @Wendys @shakeshack @BurgerFi @innoutburger or whoever picks it up first!  🍔🍟🥤.eth to the moon!,1,,,
545,545,1578489699865309186,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Cuándo abren sucursal en Buenos Aires amigos de @shakeshack? https://t.co/imzZs9AQfK,2,,,
546,546,1578485298325250049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@lemonadeluvr @shakeshack 🥹,0,,,
547,547,1578475813313224704,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Off work. Ready for some @shakeshack with @OctolingAvery,2,,,
548,548,1578472526023622656,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@shakeshack You guys have mouses not one but two roaming around the restaurant in 300 Mishawum Rd
Unit 700 Woburn, MA 01801. It was brought up to the manager and all he had to said was okay sorry. This is unsanitary and unacceptable that your team does not know how to handle https://t.co/CMBjxgrEbC",0,,,
549,549,1578466947288948737,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@julen_i @shakeshack ill drink the rest for u,0,,,
550,550,1578464851030343680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@shakeshack @firstwefeast @hotonesgameshow This looks deadly… I will be buying,1,,,
551,551,1578439031481720832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@NewYorkCityDE Ist das @shakeshack ?,2,,,
552,552,1578438928897478656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#ShakeTime @shakeshack https://t.co/wWlld82mbp,0,,,
553,553,1578435822415511552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@shakeshack @firstwefeast @hotonesgameshow I did, it was awesome! 🤤 🔥🔥🔥🔥

I am looking forward to my next visit to @shakeshack for sure.",2,,,
554,554,1578434064281145344,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}",I love @shakeshack ! #dcfoodie https://t.co/irhShsRjxI,8,,,
555,555,1578431576454885377,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@shakeshack is the the worst. No point ever coming to order here, takes at least 45 mins just to get food!",0,,,
556,556,1578431165261750272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@missteencrypto @shakeshack @firstwefeast @hotonesgameshow Always get fries!,1,,,
557,557,1578431022722871296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@shakeshack @firstwefeast @hotonesgameshow It really is. S+ tier. 

Anyone who hasn’t had it yet, make sure you ask for The Last Dab packet.",1,,,
558,558,1578430964186873856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Individual highlights are rolling out all the way to Engage Miami! We're starting things up with our Doers category, where @shakeshack and @Bounteous are winning at reimagining customer experience! #EngageWinners #🍔 #CX https://t.co/kvfRiIjZly",1,,,
559,559,1578430015833722882,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@lemonadeluvr @shakeshack it’s too MUCH,0,,,
560,560,1578426596540571652,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",@shakeshack @firstwefeast @hotonesgameshow Thinking about going to grab one! Should I get the fries too? Maybe a milkshake? 🧐,2,,,
561,561,1578415520587517953,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@julen_i @shakeshack get a regular sized shake,0,,,
562,562,1578399079595384834,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","The Hot Ones Burger with Fries
From @shakeshack https://t.co/QfzKvnB45q",2,,,
563,563,1578394210532720643,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@shakeshack Thanks. I was really looking forward to the new sandwich. Sent the email.,0,,,
564,564,1578389883424473088,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@lemonadeluvr @shakeshack girl shut up you know it sounds good,0,,,
565,565,1578371650449440770,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","It’s back! We love this partnership with @shakeshack and Libby’s Pure Pumpkin to offer the #seasonal #Pumpkin Patch Shake. Stop by a Shake Shack location and get one before they’re gone! https://t.co/eHVImsopDc 
#limitedtime #lto https://t.co/RAG6MhQcPu",1,,,
566,566,1578313142513246208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",10 BEST Fast Food Fries in America https://t.co/bMZBfY7M7Z via @YouTube @babbletop @CheckersRallys @Arbys @raisingcanes @shakeshack @ChickfilA @Whataburger @Popeyes @Wendys @McDonalds @FiveGuys,0,,,
567,567,1578264307585847297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Shout out to @shakeshack for having infinitely better customer service than other food places that I won't name. But for no reason in particular I'm looking at you @Wendys and @SUBWAY.,0,,,
