ID,screen_name,name,location,follower_count,friends_count,like_count,description
1526971587479474177,DEterprises,"detour enterprises and 902,300 others","Beverly Hills, CA",107,215,,Let the darkness consume you
1515481854320656388,ChristArchy,Disposable Unit,,57,383,,Warm Normie Takes. warmie. Squaw respector.
1512579336980684804,dship29,DOUG,"Las Vegas, NV",377,1023,,#DemocratsAreTrash #MAGA
1487895841297747968,Soupdaddy00,Soupdaddy,Cali,11,234,,Incredulous bastard
1519101164507189248,ChrisDLeeMaster,ChristopherDLeeMaster,,71,800,,"California Native, UCSD Alumni"
1451636188708749320,AmeliaAnon2,💤 Sleepy Time Puppy 🐶 IFB,United States,504,1507,,"We are experts in dog beds and dog sleep. Follow us for reviews, unboxings, and the latest trends and news. Proud Amazon Affiliate! Proud Chewy Partner!"
753405073137422337,Pacoguzman15,francisco guzman jr,"Dallas, TX",68,1142,,that's what life is shit!!
3827344001,dbrownlee1986,DJ Brownlee,"Toledo, OH",156,1181,,My Loyalty is only given to the ones who never made me question theirs. My family is the reason for my hustle&happiness. STEELER NATION /Vegas enthusiast!!
1567095719273570307,funguy966,mcpro,,68,1604,,Fun guy
2823022931,RoswellVoter,Roswell Voter,"Roswell, Georgia",258,519,,"Roswell active citizen, #AutismFather, and lawyer. Government, Gardening, Grilling, and Globe Traveling. Delta 1M+. BGE Addict. 2A"
1566578015441649664,burger_bom,Burger Bom,,8,9,,Hamburguesa 100 mexaaa🇲🇽 Ven y conócenos La mejor calidad al mejor precio 🍔🇲🇽🤤🤤🤤🍔🇲🇽🤤
19715002,Nicnozz8,Nicole Rickards,Track & Ballpark near YOU.,674,3152,,#NASCAR & #BREWERS 30years of #NASCAR. DAYTONA 500 Feb. 2021
1047886951691386880,axjapon1,MV,,0,985,,food&food
319233065,Bleed_Blue_24,Don_Salvatore24,"Naples, Italy",19,243,,Currently traveling all of Europe! #Dodgers #Raiders #Lakers #RealMadrid #Napoli #CruzAzul
14317866,Lalikat,Lauren,By an ocean,538,1181,,"Wants: Women & Black Lives to Matter. Term Limits. The Electoral College eliminated. Has: None of these, yet."
170038133,FuckDFeinstein,🤘finally got mugged 🤘,"San Jose, California",216,927,,"Fire up that loud, another round of shots."
198799826,jeffboyrdeee,Jeff 🚴‍♂️,"Jubilife City, Hisui Region",119,274,,I love everything Pokemon & Fitness 💪 🚵‍♂️
1231691832,canislupus418,Chenae,Arizona,12,133,,"Pigeon in my vision, frigid in my kitchen"
2323298520,Bluemysteryxxx,Lil xxxm🥀🖤,,66,256,,#HongKonger #FreeHongKong
1565167579844734976,i_am_fat_ass,フ一ダンはデブ,,6,16,,がんばります やった運動と食べたものを正直に書いてきます
765319287565262848,RickeyJOwens,Rickey Owens,,787,1366,,Saved by His grace. Kept by his grace! Living only by His grace!
1485148128387149826,yu07580915,ゆう,,45,53,,26歳 /乗り物/ディズニー/東京/ドライブ
871206306,Valerie_sol,Hey there I’m Kótick,,81,233,,"Time is the best medicine. Love endures all things. ¡Puro pinolero, nicaragüense por gracia de Dios!"
24224936,AnimaTheBabe,SufferOntoMe,,102,530,,The exploratory assertive and courageous part of the feminine psyche that is necessary to bring unconsciousness up into conscious.
1541825870725120000,dances_fish,DancesWithFish,Great American Southwest,194,1975,,Dulcius ex Asperis
1631856368,JayReher,Jay,"Upland, CA",29,72,,it is what it is.
1554238814599536642,luigi_pride,luigipride,"Washington, USA",119,999,,"We are Stardust. Staring ⭐✨ off into the night's sky, is staring into the past. ⌚ The Moon reflects Sunlight. We are Existence.🧡MTF🏳️‍⚧💜💗She/Her.🧛‍♀️🫦🩸"
1564823027602169859,pfnpipes,Pfnpipes.com,"Long Beach, CA",30,179,,"We specialize in selling a variety of hand-blown glass pipes, water pipes, bubblers, spoons, and chillums all made by artisans in Nepal. https://t.co/Xu8lfEdVi9"
1560540419552940032,asanteVIP,asante VIP,Nairobi,4,222,,"Happy customers visit more often, spend more and bring their friends along ...COMING SOON"
282846166,KEEKEE2FINE,LA-KESHA MARTIN,B-MORE,680,4101,,"LICENSED COSMETOLOGIST, MUA, MOTHER, AN INSPIRING WRITER. CEO OF KEE’D 2 PERFECTION LLC and TRANZ4ORMATIONS LLC. TEAM LIL KIM QUEEN OF HIPHOP 4 LIFE! 👑💇🏽‍♀️"
1564816649001353216,LilSadBurger,Sad burger,Sondra’s car,0,1,,I’m a sad burger. No cheese. Tastes like sunburn.
859527323011477505,7sintmarsyeshua,SintMars Yeshua ISSA,,13,239,,"2PACMAKAVELI ISSA LOVE & FREE @2pac REINCARNED BACK FROM THE DEATH I THINK I DREAM POWERED BY HATE ,HUNTER KILLER OF ALIENS . YESHUA ISSA KILLUMINATI TIKTOK NOW"
1000431496698593280,Rootsplusyumyu1,Rootsplusyumyumsauce117,,217,2572,,General News Politics Tech Professionals & Reporters Digital Creators History Health Science News
285896830,dinCloud,dinCloud,USA,1567,910,,"dinCloud, an ATSG company, offers a wide array of highly secure, reliable, scalable, and cost-efficient cloud solutions. #HostedVirtualDesktop #CloudComputing"
17860419,moinipanah,moinipanah,,6,366,,Bored
1270911419022704642,ConradChargerFB,Conrad Charger Football,,347,302,,Official twitter of Emmett J. Conrad High School Football #WatchThis @schoolconrad
4871791063,ZilberbergBarak,Barak “The Great”Zilberberg For Governor Of Nevada,"Las Vegas, NV",197,432,,RUNNING FOR GOVERNOR OF NEVADA as a Public Servant “FOR THE PEOPLE!”Mentoring People In The World of Real Estate:)
1127641635976880128,HatApex_Oracle,@Home♻™,@WSLPURE,632,722,,📐
16332341,abhinavrajkumar,Abhinav Rajkumar ® 🇮🇳,"Cochin , Kerala , India ",158,1550,,"Founder & CEO at @GalaxyInc05 - ""Let's make India great again"" 🇮🇳 Know more about me at @UN , @NASA , @SETIInstitute and @CERN . I am related to Dr #MGR"
700132135,Nick76Swag,Nick DeAngelo,NJ 201,60,498,,"NASM-CPT 🏋️‍♂️ 💪 #1 Fan of the Mets ⚾️, Giants 🏈, and Nets 🏀. William Paterson University 🎓"
1328787153808101376,st4yb4ng,ジュリー✰! MAXIDENT COMEBACK,,18,201,,"skz 4th gen leaders, no flop era existing 1st acc- @st4yb1t"
81963154,dannydorito23,Derek Bauder,"Albuquerque, NM",3446,658,,Filmmaker - Content Creator - YouTube Partner - Military Vet - Powered By @gfuelenergy - Use GFUEL Code “DANNYD” - Business Inquires: kat@kattalent.com
1557171944767623168,ldptrp,marcell porter trumpet,usa,62,710,,19147399500
150653441,montenegro1alex,ALEX MONTENEGRO,,104,559,,"ingeniero mecanico, msc en mtto industrial , aurinegro de corazon !!! y vinotinto es mi color !! que viva venezuela !!!!!!!!!!"
743942375274229761,youre_away,mau,🌞 🌴 ,247,641,,"condiment and emoji abuser, enjoy round & sweet things, sometimes Español 🔴 ⚫️ soy de #newells"
247956586,sandra_aguinaga,Sandra Aguinaga,Perú,653,301,,Tratando de comerme el mundo con una mochila.
40500762,ManuGazza,Manué,Madrid (Spain),224,765,,"My life is sports, eating, reading, watching movies and series. 🚴‍♂️🏋️🍣🌮🥘🥞🍔🍩📺"
1097775123996667905,LASp0rtsFan,René J. Castañeda,"Fresno, CA",53,568,,#Rams|#Lakers|#Dodgers|#Kings|#Galaxy|#CBU🌴🌞🏖Yaqui🪶Proud
1046522601797910528,cgiscool1,Cris,,84,376,,Del Morelia desde la cuna! 〽️❤️💛 Dodgers 💙 |21y/o | L.A| 626| Isaiah 56:12 🙏
424017481,AraPeanutButter,Ara Arakelian,Planet Earth  🌎,631,704,,🍔foodie|🧰Tools |⌚️watches|🏘realestate |🚘Porsche|💪🏼bodybuilding| 🇦🇲🇱🇧🇺🇸
1528060007324983298,RyanLin59071611,Ryan Lincoln,"Gladewater, TX",145,485,,Meteorology is the name. Weather is the game.
1563589042993631232,elderlyelder,Elder Eldest,Moon,8,226,,F U C K
91413269,Jim_PhD,Dr. Rubén E. €strada-$alas,"Tijuana, Baja California",625,4551,,"Scientist, Entrepreneur-AnCap & Musician \m/"
1329128210018295810,EthanJago3,Ethan Jago,,151,357,,Founder of @deeplyrootedmag / USAF Veteran / Lead Pastor @5bridgeschurch PCB/
1563351168566247425,jobas_ar,Joel Arroyo,,4,359,,no bio yet
115290762,0scar_9,Oscar Ulises Medina,"Chihuahua, Mexico",83,473,,Estudiante de la Fac. de Ingenieria de la Universidad Autonoma de Chihuahua
1562811495200657415,_dwaipayan,_dp.03,,42,852,,I love you so much that I hate you.
1563272572971536385,DARKPOLITICS69,DARK POLITICS,"hellhole,usa",62,821,,"politically incorrect shit poster. I offend the left and right, fuck all y'all."
162456206,supertaylorguy,🌲 Madres Of Marvelous Stars ✌💰,California,130,516,,Cashapp: $AlanUnderdog Venmo: AlanD2021 Respect the Mothers/Madres Of Marvelous Stars!!! Padres /Madres Today Best Day Ever ♥✌💰🌲
1555229935861743622,brianna_up,Brianna 💙,USA,354,791,,"Just wasting time. I love sports (Dodgers, Packers, Lakers, racing, hockey) and my family. Sobriety Date: 8-23-2019"
1511299304715001860,xDerivative123,Ricky Torres,"California, USA",8,34,,25 check out my u tube live streams
2808356142,GFandGlorious,Gluten Free and Glorious,"Los Angeles, CA",762,1105,,"Eating my way through life, 1 gluten free recipe at a time. Stronger Instagram game, follow there."
473972484,Monsoon_AZ,AZMonsoon 🌵,"Surprise, AZ",110,161,,"If you don't know where you're going, any road will get you there 🇺🇸"
1365853369,dvits14,Darrell Vitullo,"Bloomington, MN",731,1810,,"Eat, drink and be merry, for tomorrow we may die."
2496050917,AtypesCollide,Archetypes Collide,"Phoenix, AZ",877,35,,Stream our new single “My Own Device”🤘 @Kpastoraz @archetypesjared @AtypesBrandon @archetypes_ky @tylerflamm
1518730127466631168,Raz_theberry,Raz,,3,19,,"no matter how thin you make it, there’s always two sides to a pancake 🥞"
72374947,Chandler_TV,Chandler Morgan,"Jacksonville Beach, FL",4994,973,,"Emmy Award-winning Weekday @ActionNewsJax Morning Anchor | Former @WBTV_News @WTVM Anchor @WSBTV Intern | @OleMiss Alum | Let’s talk news, Disney & dog photos"
1389675538625843208,ChurchOfHumani2,Phunky Pharm,,126,634,,let's have some fun!
218460360,_NikkiVonTeese,➳𝙽𝚒𝚔𝚔𝚒 𝚅𝚘𝚗 𝚃𝚎𝚎𝚜𝚎♥,🍸DITΔ'S MΔRTIΠI GLΔSS🍸,81,1205,,🥀🖤Misplaced old soul🌙🦇 I love the old-fashioned things... My ♡ belongs to💄@DitaVonTeese💋 ••• Can I have a drink with you @Sharon_Needles?
1470570659994828800,kamoshike,kamoshike5,新潟中越地方,70,385,,VRChatではkamoshikeと名乗っております。2020年11月頃より英語とフランス語を練習すべく当チャットを始めました。小さい猫アバターの中身はオッサンですが、どうかよろしくお願い致します🐈️。
2783448212,SunValleyKing,Sun Valley King,"Sun Valley, NV",39,546,,I shot a man in Reno just to watch him die.
1562228430107684865,davidcozziii,David Cozzi II,On The Chain,182,2073,,Integrate #blockchain technologies into your business.
180080830,YousefD818,Joe Dugom,San Fernando Valley. CA,344,470,,I murder a rhyme one word at a time. You’ve never heard of a mind as perverted as mine.
1557941051368755200,GelinasKimberly,Kimberly Gelinas,,568,5008,,Cartoonist 42 years animation every major studio most proud of my athletics sports bodybuilding running dance class expert in social media master in psychology
1557374887597117441,bobob69419,bobob69419,,25,493,,Don't follow me bitch
1562421311930269696,Betty000666444,Betty,"California, USA",8,90,,SprinklerCookie🍪🌈
1562130763188928513,syedafa62064142,syeda fatima zahra,Pakistan,13,106,,شدید پریشانی میں بھی صبر کا دامن نہ چھوڑیں
744252001572233216,LegalWeed4SC,𝗟𝗲𝗴𝗮𝗹 𝗪𝗲𝗲𝗱 𝟰 𝗦𝗖 🍃,"Greenville, SC",56043,8368,,Proud Democrat. Blue in a Red State. #LegalWeed4SC #SmokeTheVote @VoteLeeTurner #WriteInLeeTurner2022 #BlueCrew
162543727,letymh,leticia martínez,somewhere over the rainbow,1262,3640,,"bienvenido pásele Ⓥ 🌱 nonprofit fundraiser & intersectional feminist 🇲🇽 🇺🇸 sometimes in spanish, a veces en inglés - colecciono cronopios (she/her/ella)"
931323848321986560,kessler1000,Johnny,"Detroit, MI",72,951,,Life is Truth.
1491612541952299009,MidCentury43,MidCentury43,California,181,654,,Teen that likes 50s stuff
1546234899178340353,jill_colburn,Jill Colburn,"Austin, TX",98,132,,wife + mom of 3 • music teacher + coffee connoisseur + Texas life • Jesus + collagen + toxic free products • Venmo @jillcolburn • Cashapp $jillcolburn
1247971556824924166,CaptivatarAR,CaptivatAR,"Atlanta, GA USA",48,283,,"We are a 360° customer experience provider deploying Industry-Leading solutions in XR, Metaverse, NFT and Digital Experience Management."
1519637726261395456,CroKoco,CroKoco🐺🌕,,53,132,,Just Doing my own research 💪🤪 Knowledge is Price🤑less.
392486248,rrbwn101,Renee Bowen,,993,2836,,"Writer, Consultant, Friend, Embracer of Life and Animals"
1465845967685574663,Purplewitch75,That Witch,,170,871,,I always chase a sunset and it always leads me to water #transrights #blm #nohumanisillegal #abortionishealthcare Pokémon Go 7664 8481 1971
1557483880550219776,Victoria00900,Victoria Smith,Lagos mainland ,55,536,,gentle and kind
1361030026729123840,SFSpaceCadet,Johnmichael,Somewhere u Never been,3,453,,20/20 Pyrex Vision w/ black airforce 1 energy
939477255482429441,brkyetimoglu,Burak,"Granada, Spain",60,334,,ALI ISMAIL KORKMAZ FENERBAHCE YIKILMAZ
625298534,_deltonnj,dêltóñ,Space. ,81,228,,"Food, Movies and Anime. ୧( ˵ ° ~ ° ˵ )୨. will visit Japan. breast are the best AJV💚 One piece is were its at 0.0"
1080299202343710720,KevinODriscol18,Kevin00’Driscoll(33.3%!Puff)《TYR》{C̶U̶L̶T̶ 777}⬢Ⓜ️,"Ventura, CA",807,4572,,"Tryin’ to find my friends, but they’re blowin in the wind. Can’t/Won’t. DeGod #7218 Discord: kevohh83#5084"
2442797911,LaxAxl,John,,103,810,,Home of professional YouTuber Lax Axl. Enjoy your stay!
4691500171,thenickscheetz,Nick Scheetz,"Pocatello, ID",131,787,,🎸🏊‍♂️📝👨‍💻🎮🎧🎬 I do it all.
1348354493130305537,BetterCaIlJacky,Jacky,Arizona,53,69,,Alien gigachad
33459676,FranckOhrel,Franck Ohrel,Earth 🕊️,2606,1776,,Founder & CEO AW / Innovate @awinnovate I Investor & Advisor l #digital I do meditation
1082005715269480448,BbBubbz,BBBubbz ➡️ TCSD,"Nevada, USA",1016,519,,Highest Chef on #Twitch • Husband to @JessB3U • Dog Dad • Cannabis Advocate • King Palm Ambassador • Business Inquires: BBBubbzMedia@gmail.com
1555422925515137026,OCCreditUnion,Orange County's Credit Union,"Orange County, CA",22,195,,"Simple Banking, For People, Not Profit. | Part of the community for over 80 years | Voted second-best credit union in OC | Parody Account"
1549808486732599297,Angela02007156,Angela,"Yuma, AZ",52,707,,"Tried to withdraw from war. Not able to do it. Representing for Germany, Egypt, and China. Jews put another death threat on me for no reason. 9-24-22"
1560356612165992449,WorsJou,Porky,,69,460,,Get in and get it done right.
59650811,John0fTheDead,The Dork Knight,Parts Unknown aka 818,148,147,,"Haven't been on here for some time but I'm back, not that anyone cares. I like pizza, horror movies, star wars, Disney and inappropriate humor and jokes."
22680928,BrianGann,Brian Gann,"Texas, USA",421,1659,,News guy
1442547702064058373,Sham87880763,Sham ❤️,,759,4992,,live laugh love! God is love ❤️ $shamogl
1236360241136066560,aalopzYT,aalopz,,5,224,,Founder of @aalopzgames
420401665,Jimbowzki,Jaime_G,,78,542,,Peace. Love. Positivity. #Logic301 #RattPack #Nopressure #raidernation #justwinbaby
1416428044760363011,sharingan_ryan,Ryan 🌴,2️⃣0️⃣,274,347,,#AlwaysLA #DallasCowboys #LakeShow #PicksUp ⛏️
33188805,toparaji,Tammie Oparaji/NBCT/ military wife/DST/twins,Virginia,151,689,,"I am a military wife, twins' mom, a NBCT teacher, 24years of teaching. Loves teaching, hugs, and cooking. Venmo@Tammie-Oparaji; cashap:$oparajitwins"
1371298832797986817,hhbddaryl,Hhbddaryl,"here there, everywhere ",1075,2484,,follow me on twitch and YouTube hhbddaryl #teamhumanity #n0valegit Vouch for #hhlegit
1557331539817631745,kennyev79,Kenny Evans,,27,425,,Kennyev79
80758700,YoungSwissCEO,Chris Hewins,,562,2607,,swissdapaper6oimusic@gmail.com
249179796,alyssaengelman,Miss Lyss,Chi ,398,439,,"Shameless lover of boy bands, @Packers, @detroitredwings, dark chocolate, and corny jokes. Forever wanderer and lover of all things outdoors (except snakes)."
1406019775290089476,lowcarbfoodcour,lowcarbfoodcourt,"Texas, USA",292,843,,Courtney Allen | RECIPES Digital creator ▫️150 pounds down ▫️Low Carb Foodie ▫️Weight-loss Maintena ⬇️ #keto #ketodiet #weightloss #healthy #recipes #food
1485387009963220998,bryanstanfill25,Bryan Stanfill,"Brownsburg, IN",103,339,,CA👉🏻IN
33291270,cobwebs13,Joy Coffey,"Torrance, CA",735,4992,,"animal lover, food lover, home farmer and antiques collector. she/her BLM"
1118095578,greggbarnard80,Gregg Barnard,Orange County,221,692,,"Digital+Social+Marketing at In-N-Out Burger. From graphics to dev. Love my 3 boys, hockey, golf, photography, good design, & a good suit. Tweets are all me"
757511025063190529,saki_kisaki8,樹咲 早姫（きさき さき）異性界転生girl🍒,NEO TOKYO 2022,11518,3810,,きさきさき💖🍒（フリーランス）ただ今リングの舞台に上がる為に肉体改造中ᕦ(ò_óˇ)ᕤ❣️Connect People🙏お仕事ご依頼DMにて❣️🍒🍒
1139374938832265216,G9BFVRPT0gcNSnK,朧月夜🌸🌲,,457,1551,,ホロライブ箱推し・最推しさくらみこちゃん＆大神ミオちゃん。 無言フォロー失礼します！ヘッダーは、吉田112(@8960_VIND)様より頂きました！
869369113826607105,Mishunz_,Mishunz | BLM | 🔜 Edgeguard 2,"Henderson, NV",730,3208,,Vegas Smash Ultimate Competitor | Worst Rob and Alex in Vegas | He/Him | Free Agent |
18625654,tbrownfield,Triston Brownfield,Columbia MO,865,662,,"Father, Husband, Son & Pharmacist - Paying it forward everyday ! What comes around goes around. Motorsport & Powersports enthusiast. Public Land Owner"
1060633057697292288,AgentUno_,Paul ⏭🔜 Rev Major ⏭Edgeguard II,Las Vegas but from The Bay,387,584,,Broadcast Engineer - @NearFutureInd @TenOMedia | @VegasSmash | GO TO @HyperXArena #SUPPORTYOURLOCALS | @LVLUPEXPO @VGBootcamp @crosscountertv | ❤️Ging 🇸🇽
